bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-01_T1w	0.3881474550106526	3.4696961687293078	0.7749946442462796	-1.0	3.3113433333333333	3.32205	3.3705	3.24148	0.24591968038500858	0.3738809068013112	0.3801994128136802	0.7417067587375641	0.4012724846601484	0.0	9.575239344639156e-06	20.07556317958213	12.222871271139722	14.590640039610497	256	256	170	1.5289817843880362	8.821264687135656	9.503772216283204	18.16107017732592	12.894040446778282	43.196560038977346	40.12475682965074	64.2836700031966	1.0	1.0	1.0	19.36807593815772	0.0	3.9181718722525147	0.0	126603.0	0.0	27.121292240917683	10.191903401990835	12.304949213553392	109.08847960389939	219.07626735466272	200.59153283946216	39559.0	52.36195166595281	454.22583990730345	131.19122773419411	0.25024698475235274	74.0908103794402	671.1731982999008	672.005352191627	17230.0	544.3636778905056	793.5238088155165	76.17794893545772	0.5043886871448038	53.24113509678366	1000.6416268180867	1000.0557975377887	205857.0	911.8836951907724	1091.0795419290657	55.06577303893429	0.14514434745467017	0.4264669208667215	0.49436600002386616	0.632323379290258
sub-03_T1w	0.355516445214021	3.8185984859523505	0.7907996784916405	-1.0	3.4868333333333332	3.44473	3.62058	3.39519	0.16897150301951988	0.4305550281467752	0.40047346883370494	0.695780485868454	0.3967280387878418	0.0010620950092262798	8.176159581397737e-06	24.181596214138345	10.174951114496583	12.891490286023926	256	256	170	1.11467035269378	9.187260550596221	10.011540091905875	19.732689372427625	24.265193612303452	82.14886240673371	76.78834624838689	123.95098272612348	1.0	1.0	1.0	614.3117774675434	0.0	0.7151852241460531	0.0	123661.0	0.0	0.0	5.2857723374007515	14.006882068482042	105.73088476077855	235.2791051629581	195.7764660269022	14771.0	61.923644341528416	517.7056430876255	175.63025551579585	0.11550317650439146	71.14047892740315	662.8716316901499	662.7935563623905	34809.0	542.973072052002	780.2655837714672	72.1416391981239	0.40161733590595805	48.763813230186656	1000.2270581971515	1000.0614767968655	249634.0	917.7117904275656	1082.9952034950256	50.68034340705784	0.13079569766126137	0.43258535086804323	0.4818346746085068	0.6981113463779055
sub-04_T1w	0.42149445988573647	3.2318976574732354	0.7769016683066803	-1.0	3.436336666666666	3.37748	3.57247	3.35906	0.2109980448850142	0.37444551584288577	0.4145564392721	0.7634045481681824	0.45608012676238996	0.0	9.805495362862392e-06	21.164561712556964	11.32288221714737	12.588887900294981	256	256	170	1.4947497733563426	8.464898297930471	8.70993326923473	16.170151736417374	16.81719371674446	51.202046444934425	48.024888610826615	76.05542567080096	1.0	1.0	1.0	32.815343922044505	0.0	2.3307914549281086	0.0	139613.0	0.0	14.928473480045795	8.61470048171535	18.981706953216516	111.32496896234073	238.92534766403443	221.13728807121515	24463.0	57.921289947629	471.59433548822994	147.93965661338765	0.09958011189373117	78.91752246401506	671.95535962915	673.2800897248089	15444.0	539.0707388292998	800.4214168444274	79.5353078337455	0.7043287971680128	58.83062589037532	1003.0668485024638	1000.0890076681972	248041.0	908.0251413956285	1108.832400970161	61.84771843783239	0.14136445912602222	0.43110485108998614	0.495082036440646	0.6675390944556858
sub-05_T1w	0.3844515483514926	3.5010784883986936	0.7839726676120152	-1.0	3.46345	3.4622	3.57503	3.35312	0.23260951926725043	0.3803238477442929	0.38706663298845667	0.7269778251647949	0.39944629669189446	0.0	1.0455284840945985e-05	18.474610371257366	10.825739329471679	12.957481139171731	256	256	170	1.5096581449641524	9.403576037010692	9.764911266795217	18.381499618410803	19.846843216006423	73.34028782164873	66.91316978264176	107.5523783102701	1.0	1.0	1.0	81.29308405489277	0.0	1.0786789284900546	0.0	45366.0	0.0	0.0	6.0916685853438866	24.80604995866677	89.56637526709041	203.5889638104697	184.54232025146484	34532.0	63.197546574473385	391.07536827921854	122.23936180501492	0.33710448806293547	69.78381601296468	680.761102900271	681.9415428042412	23507.0	559.2610423147678	796.8960297942162	72.51784160538199	0.39530680406350616	52.51598886741426	1001.1712440074936	1000.056544303894	250740.0	913.8915638923645	1091.8471254706383	54.405493069239604	0.14935512325544806	0.42160059175630815	0.48321813648311596	0.6863470114497132
sub-06_T1w	0.37739663131286394	3.6009464590381617	0.7739559864595598	-1.0	3.40414	3.40639	3.53437	3.27166	0.20517093498786032	0.4102564576193086	0.38457260739283106	0.6855771243572235	0.3704328507184983	0.0	8.198009624416564e-06	21.79294526018914	10.987425715869907	14.10923874933102	256	256	170	1.2640939518396999	9.533027435470954	9.875749808641851	18.8301280386149	13.982731805792184	45.08928396311776	41.84798061350969	66.47192607161912	1.0	1.0	1.0	47.15799837824663	0.0	3.9807153700050715	0.0	189032.0	0.0	26.640027165412903	9.856656663978498	14.431935253112382	110.9195154823113	240.8808434612464	210.37296452187002	17418.0	54.58014315655455	512.7220103337428	166.4171600347393	0.09029743490522524	69.94183097920224	677.6592331378732	678.3771917559206	21513.0	558.513719528541	793.0458586860447	71.1590761155468	0.3474951938275668	51.46895914998941	1001.2540758406768	1000.0832698065788	219433.0	916.1116841789335	1090.048861546442	53.11068458820535	0.15363919040836121	0.4466832809093235	0.4999010282071269	0.7025666276172836
sub-07_T1w	0.3695135897349085	3.663801758616641	0.786108332865379	-1.0	3.4147166666666666	3.41725	3.51781	3.30909	0.18589388812752342	0.42481939684671194	0.3892867150257646	0.6996680498123169	0.4182441830635071	0.0	1.2901743182682375e-06	22.25225967309257	10.21409990346365	13.15220698701506	256	256	170	1.153227291813939	10.078665216324177	10.003451487442382	18.778461954189027	17.137791043850893	48.58360706535474	45.633271810981	71.17841732373735	1.0	1.0	1.0	56.82845599805203	0.0	2.447828779417425	0.0	192844.0	0.0	15.185636227950454	9.204984385790645	12.149456414985007	138.69504804017544	283.0214777177067	240.79428187105805	14900.0	63.35970867052674	602.2976340791208	208.7933602505275	0.3190665149334446	65.91849875949784	682.6147192597033	682.6232589762658	30565.0	571.4546635039151	792.4102354411035	67.72842211606297	0.43815547518382436	51.3902601554196	1001.2365597183895	1000.0913093369454	228821.0	916.3420690577477	1089.926976962015	53.25724366887311	0.13931105781528016	0.4416349886965716	0.4815694738300573	0.6426713601251589
sub-08_T1w	0.3720675693082054	3.6495029767014255	0.7792241609483999	-1.0	3.4527666666666668	3.44944	3.56463	3.34423	0.19037667755001356	0.42467326973972813	0.3849500527102583	0.6803834438323975	0.38051066994667027	0.0	1.160865680021235e-05	24.389260975324678	11.382995408005028	14.79856765289482	256	256	170	1.4238243170529903	9.475457884039292	10.298490830960821	19.996190291790178	16.941272444737297	53.18984028551248	49.47028168189127	78.27973231542404	1.0	1.0	1.0	44.48184617403597	0.0	2.716963347096489	0.0	159834.0	0.0	18.916671735141595	8.369658621674288	14.47433089727021	111.21463340221624	236.65297448176608	216.4322833828628	20974.0	55.4837492174469	480.591707390919	152.00409291485929	0.11585288677546579	71.07181745618097	679.8520761089733	679.5238447003067	34295.0	561.4576708074659	797.9518088754267	71.71304499522907	0.42034990576177655	48.18868207315009	1000.6200242424663	1000.0583641454577	215265.0	919.7059095166624	1083.0367159843445	50.01232868339322	0.140788884430921	0.44313343382137177	0.4925764028412008	0.712192454946771
sub-09_T1w	0.42319053778399723	3.2253973295171363	0.773790112414828	-1.0	3.2376166666666664	3.20903	3.38827	3.11555	0.20479748179300092	0.38669388285478373	0.4085086353522153	0.703434020280838	0.3928154557943344	0.0	6.0275181602339066e-06	21.57524793823889	11.255936745905426	12.852563654820443	256	256	170	1.410845649491302	8.85751782564931	9.234759316353331	17.435914473919382	16.349320523018655	49.22337048328738	45.7279614299631	71.61119328358325	1.0	1.0	1.0	39.529556061149144	0.0	2.4589724066680736	0.0	176072.0	0.0	14.303815357387066	9.149292356849012	23.52319782389546	94.26202520956284	247.08390107866748	228.3260604981333	26767.0	68.19653699919581	476.78445954062045	161.83329159663882	0.1434194595007403	76.03998180656276	686.1831793241629	687.4278506599367	21056.0	555.1949906754307	811.1502220779657	77.60769328353919	0.3173288589656549	56.273343659207576	1000.79292961081	1000.0844761095941	232184.0	908.3528129952961	1095.7342020329088	57.35760656298166	0.1507638165824955	0.42181457451313864	0.4825052006617492	0.6190393195761293
sub-10_T1w	0.38028885696222325	3.579967144696221	0.7778529332983459	-1.0	3.2069533333333333	3.1688	3.36114	3.09092	0.1966551967078857	0.4142819351561655	0.3890628681359488	0.7289714217185974	0.38868384063243855	0.0	6.0833807914963015e-06	21.288555449776645	10.302598037832398	13.193056632446426	256	256	170	1.2207205713403704	8.234530987337418	9.259305257957049	18.32266421519336	14.451868479088827	45.59730445187253	43.272803036098885	69.7692361773353	1.0	1.0	1.0	45.99551063324878	0.0	2.424906054045302	0.0	145736.0	0.0	14.156382923945785	9.390858815302671	26.760517957110462	73.71547253616806	232.60583830676632	207.1560311783105	25510.0	76.53240458751097	434.015671501681	169.69646920946784	0.07439187784470924	78.71675423331602	652.9351930233316	653.6010645506904	28058.0	520.251397215575	781.3400758430362	79.37178427417098	0.2801648007840307	53.047782787697635	1000.5450225300343	1000.0864653419703	234146.0	912.0055084526539	1090.646951623261	54.581818342006635	0.14726228208866615	0.42628729845538443	0.4758454629521893	0.6250986600115328
sub-11_T1w	0.3979761386907795	3.4085750034583624	0.7841441754434508	-1.0	3.450673333333333	3.5192	3.51815	3.31467	0.20620327926677498	0.4125755792504362	0.3812211414827888	0.734684944152832	0.4408040672540664	0.0	4.365228333273848e-06	21.27497887590968	10.622484805598907	13.519524630469492	256	256	170	1.4740284890033397	8.85051158377665	9.59424726599863	18.4582017252159	16.104778134951196	50.448622401247455	46.96542889361922	74.342886144659	1.0	1.0	1.0	50.873247658285436	0.0	2.409709162910008	0.0	105084.0	0.0	15.340536445379257	8.81315093381311	9.273320093722957	121.4631171057874	240.8079472502564	216.64777053892612	20859.0	52.557752296328545	500.20296248495544	146.9731276867192	0.11988195298873805	75.66554836098231	677.3131800000646	678.6545879989862	28256.0	547.9466514959931	800.8715077340603	76.67834479779398	0.5195105458174369	52.25790211363749	1002.0026966905407	1000.0895637124777	223914.0	916.6716661155224	1093.2967530488968	54.1811897712436	0.13197060792668783	0.44237008830169133	0.4826551791694929	0.6293479077454737
